Date,High,Low,Open,Close,Volume,Adj Close
2017-02-28,231.38461303710938,228.23077392578125,230.6923065185547,229.3076934814453,5084547.0,214.08030700683594
2017-03-01,233.46153259277344,229.38461303710938,230.61538696289062,232.23077392578125,4794790.0,216.80926513671875
2017-03-02,232.53846740722656,230.76922607421875,232.53846740722656,232.23077392578125,3593252.0,216.80926513671875
2017-03-03,232.46153259277344,231.15383911132812,232.23077392578125,231.6923065185547,2594410.0,216.30657958984375
2017-03-06,231.38461303710938,230.15383911132812,230.76922607421875,230.76922607421875,3044678.0,215.44479370117188
2017-03-07,230.6923065185547,229.15383911132812,230.23077392578125,229.6923065185547,3897777.0,214.4393768310547
2017-03-08,230.3076934814453,228.6923065185547,229.92308044433594,229.23077392578125,4200092.0,214.0084686279297
2017-03-09,229.46153259277344,227.38461303710938,228.84616088867188,228.15383911132812,3372226.0,213.0030975341797
2017-03-10,234.07691955566406,227.92308044433594,229.53846740722656,232.92308044433594,7697547.0,217.4556121826172
2017-03-13,232.76922607421875,229.15383911132812,232.53846740722656,229.6923065185547,3924414.0,214.4393768310547
2017-03-14,229.15383911132812,226.6923065185547,228.92308044433594,227.23077392578125,2964208.0,212.14129638671875
2017-03-15,229.46153259277344,226.6923065185547,227.3076934814453,228.92308044433594,3268564.0,213.72128295898438
2017-03-16,229.38461303710938,227.84616088867188,229.23077392578125,228.84616088867188,2756910.0,213.6494598388672
2017-03-17,231.07691955566406,229.0,229.61538696289062,229.84616088867188,5673070.0,214.5830078125
2017-03-20,230.15383911132812,228.38461303710938,230.0,228.76922607421875,2454062.0,213.57760620117188
2017-03-21,229.6923065185547,225.6923065185547,229.6923065185547,226.07691955566406,3488524.0,211.06410217285156
2017-03-22,228.53846740722656,225.46153259277344,227.38461303710938,227.15383911132812,3380091.0,212.0694580078125
2017-03-23,228.6923065185547,226.0,226.92308044433594,227.84616088867188,3207750.0,212.71578979492188
2017-03-24,229.3076934814453,227.15383911132812,227.61538696289062,228.61538696289062,3624426.0,213.43402099609375
2017-03-27,227.0,225.0,226.53846740722656,226.46153259277344,3768271.0,211.42311096191406
2017-03-28,228.6923065185547,225.0,225.46153259277344,227.84616088867188,3620201.0,212.71578979492188
2017-03-29,228.53846740722656,226.61538696289062,227.07691955566406,228.3076934814453,3582644.0,213.146728515625
2017-03-30,230.6923065185547,227.92308044433594,228.15383911132812,229.76922607421875,4674969.0,214.51121520996094
2017-03-31,231.07691955566406,228.76922607421875,229.6923065185547,229.23077392578125,6603545.0,214.0084686279297
2017-04-03,230.76922607421875,228.84616088867188,228.92308044433594,229.84616088867188,3888599.0,214.5830078125
2017-04-04,231.46153259277344,228.46153259277344,230.0,230.92308044433594,3257436.0,215.5884552001953
2017-04-05,234.0,230.38461303710938,231.46153259277344,230.53846740722656,3358875.0,215.2293701171875
2017-04-06,232.15383911132812,230.15383911132812,230.76922607421875,230.23077392578125,2801500.0,214.94212341308594
2017-04-07,232.23077392578125,230.15383911132812,230.15383911132812,230.6923065185547,2466841.0,215.37298583984375
2017-04-10,232.53846740722656,230.46153259277344,231.3076934814453,230.84616088867188,2405676.0,215.51663208007812
2017-04-11,231.53846740722656,229.53846740722656,230.76922607421875,231.07691955566406,2865226.0,215.73208618164062
2017-04-12,230.0,228.07691955566406,229.84616088867188,229.0,3515369.0,213.79307556152344
2017-04-13,229.23077392578125,227.3076934814453,228.46153259277344,227.38461303710938,2599740.0,212.2849578857422
2017-04-17,228.46153259277344,227.3076934814453,227.84616088867188,228.0,2830958.0,212.8594512939453
2017-04-18,230.0,227.53846740722656,227.6923065185547,229.53846740722656,3341858.0,214.2957763671875
2017-04-19,231.23077392578125,229.76922607421875,229.92308044433594,230.76922607421875,3457272.0,215.44479370117188
2017-04-20,234.92308044433594,231.0,231.15383911132812,232.84616088867188,4820608.0,217.38380432128906
2017-04-21,233.6923065185547,226.53846740722656,232.84616088867188,227.3076934814453,9405682.0,212.2130889892578
2017-04-24,230.23077392578125,226.84616088867188,229.61538696289062,227.3076934814453,6316076.0,212.2130889892578
2017-04-25,227.6923065185547,225.53846740722656,226.53846740722656,226.53846740722656,5181033.0,211.49496459960938
2017-04-26,227.3076934814453,225.07691955566406,227.07691955566406,225.07691955566406,4857892.0,210.13047790527344
2017-04-27,225.46153259277344,223.23077392578125,225.3076934814453,223.6923065185547,4282174.0,208.8378143310547
2017-04-28,224.3076934814453,222.53846740722656,223.84616088867188,223.0,3130296.0,208.19151306152344
2017-05-01,224.38461303710938,222.53846740722656,223.15383911132812,222.61538696289062,3122054.0,207.8323974609375
2017-05-02,223.46153259277344,222.38461303710938,223.15383911132812,223.0,4388800.0,208.19151306152344
2017-05-03,225.3076934814453,221.92308044433594,222.46153259277344,224.84616088867188,3496129.0,209.91505432128906
2017-05-04,225.46153259277344,223.46153259277344,225.15383911132812,224.61538696289062,2549846.0,209.69960021972656
2017-05-05,224.92308044433594,223.92308044433594,224.07691955566406,224.76922607421875,2200523.0,209.84323120117188
2017-05-08,225.0,223.07691955566406,224.3076934814453,223.61538696289062,2811939.0,208.76602172851562
2017-05-09,223.76922607421875,222.0,223.6923065185547,222.53846740722656,3099031.0,207.76060485839844
2017-05-10,222.53846740722656,220.0,222.46153259277344,220.76922607421875,3386136.0,206.10887145996094
2017-05-11,222.23077392578125,219.23077392578125,220.61538696289062,222.07691955566406,3642002.0,207.32972717285156
2017-05-12,218.84616088867188,214.23077392578125,218.15383911132812,217.46153259277344,8896316.0,203.02081298828125
2017-05-15,217.23077392578125,215.15383911132812,215.92308044433594,216.76922607421875,5169775.0,202.37448120117188
2017-05-16,217.53846740722656,215.38461303710938,217.3076934814453,215.6923065185547,3836196.0,201.3690643310547
2017-05-17,221.38461303710938,210.84616088867188,214.0,210.84616088867188,6820034.0,196.8447265625
2017-05-18,212.6923065185547,208.46153259277344,209.6923065185547,211.38461303710938,6298188.0,197.3474578857422
2017-05-19,216.6923065185547,211.53846740722656,211.92308044433594,215.76922607421875,6303531.0,201.44088745117188
2017-05-22,217.6923065185547,215.84616088867188,217.15383911132812,216.76922607421875,3615391.0,202.37448120117188
2017-05-23,217.53846740722656,216.23077392578125,217.0,217.53846740722656,3104023.0,203.09262084960938
2017-05-24,219.23077392578125,212.46153259277344,217.84616088867188,214.07691955566406,6980909.0,199.86094665527344
2017-05-25,214.61538696289062,210.92308044433594,213.76922607421875,211.46153259277344,5103072.0,197.4192657470703
2017-05-26,211.92308044433594,209.92308044433594,211.23077392578125,211.15383911132812,3981120.0,197.13198852539062
2017-05-30,211.15383911132812,208.92308044433594,210.07691955566406,210.46153259277344,4736641.0,196.48568725585938
2017-05-31,211.07691955566406,209.15383911132812,210.23077392578125,210.61538696289062,4629365.0,196.6292724609375
2017-06-01,214.46153259277344,211.53846740722656,211.61538696289062,213.23077392578125,4210401.0,199.07101440429688
2017-06-02,214.92308044433594,212.46153259277344,214.38461303710938,214.46153259277344,4810988.0,200.2200164794922
2017-06-05,215.92308044433594,213.92308044433594,214.61538696289062,215.23077392578125,5656235.0,200.9381866455078
2017-06-06,215.6923065185547,213.92308044433594,215.23077392578125,214.84616088867188,4383756.0,200.57907104492188
2017-06-07,215.07691955566406,210.76922607421875,215.0,212.92308044433594,5660083.0,198.7837371826172
2017-06-08,214.0,211.76922607421875,212.92308044433594,212.23077392578125,5319574.0,198.13742065429688
2017-06-09,215.15383911132812,212.23077392578125,212.53846740722656,214.92308044433594,3297164.0,200.6509246826172
2017-06-12,226.6923065185547,221.0,224.92308044433594,222.61538696289062,18081635.0,207.8323974609375
2017-06-13,224.3076934814453,218.0,224.0,218.84616088867188,7647081.0,204.31349182128906
2017-06-14,221.53846740722656,218.23077392578125,219.07691955566406,220.6923065185547,5345639.0,206.0370635986328
2017-06-15,222.6923065185547,218.6923065185547,219.07691955566406,222.61538696289062,6222853.0,209.58566284179688
2017-06-16,223.15383911132812,220.15383911132812,222.92308044433594,223.07691955566406,10603528.0,210.02017211914062
2017-06-19,223.07691955566406,221.07691955566406,222.76922607421875,221.53846740722656,3965611.0,208.57177734375
2017-06-20,220.92308044433594,216.0,220.84616088867188,216.38461303710938,6180577.0,203.71958923339844
2017-06-21,216.84616088867188,212.6923065185547,216.76922607421875,213.6923065185547,4388553.0,201.1848602294922
2017-06-22,214.07691955566406,211.84616088867188,213.61538696289062,211.92308044433594,4729998.0,199.5191650390625
2017-06-23,213.76922607421875,211.53846740722656,213.76922607421875,212.07691955566406,4125745.0,199.6639404296875
2017-06-26,212.92308044433594,211.53846740722656,212.23077392578125,212.38461303710938,3705208.0,199.95370483398438
2017-06-27,212.23077392578125,209.23077392578125,211.6923065185547,209.3076934814453,5372822.0,197.05685424804688
2017-06-28,210.76922607421875,208.07691955566406,209.6923065185547,208.3076934814453,4032054.0,196.11538696289062
2017-06-29,210.84616088867188,206.07691955566406,208.92308044433594,207.84616088867188,4775173.0,195.6808624267578
2017-06-30,209.15383911132812,207.0,208.38461303710938,207.76922607421875,3413046.0,195.6084442138672
2017-07-03,212.23077392578125,208.15383911132812,208.92308044433594,211.15383911132812,2686450.0,198.79495239257812
2017-07-05,212.0,209.46153259277344,211.84616088867188,210.38461303710938,2765126.0,198.07073974609375
2017-07-06,208.07691955566406,200.76922607421875,206.61538696289062,202.38461303710938,9963967.0,190.53897094726562
2017-07-07,202.3076934814453,199.84616088867188,201.92308044433594,201.15383911132812,5270603.0,189.38026428222656
2017-07-10,201.46153259277344,198.84616088867188,201.0,200.3076934814453,6078176.0,188.5836181640625
2017-07-11,203.46153259277344,199.3076934814453,200.23077392578125,202.92308044433594,5362708.0,191.04595947265625
2017-07-12,206.23077392578125,202.84616088867188,204.15383911132812,204.46153259277344,6628219.0,192.4943389892578
2017-07-13,206.38461303710938,203.84616088867188,204.46153259277344,206.07691955566406,3609788.0,194.01516723632812
2017-07-14,206.92308044433594,205.61538696289062,205.6923065185547,206.0,2737579.0,193.94276428222656
2017-07-17,206.76922607421875,205.53846740722656,205.84616088867188,206.3076934814453,3600428.0,194.23245239257812
2017-07-18,207.07691955566406,205.6923065185547,205.84616088867188,206.84616088867188,3398993.0,194.73941040039062
2017-07-19,207.92308044433594,206.46153259277344,206.53846740722656,207.23077392578125,3223012.0,195.10150146484375
2017-07-20,208.07691955566406,204.61538696289062,207.84616088867188,205.3076934814453,7170553.0,193.291015625
2017-07-21,200.07691955566406,194.3076934814453,195.23077392578125,199.3076934814453,11784487.0,187.6421661376953
2017-07-24,198.84616088867188,195.0,198.3076934814453,195.61538696289062,7393399.0,184.1659393310547
2017-07-25,197.92308044433594,195.07691955566406,196.6923065185547,195.6923065185547,6003595.0,184.2384033203125
2017-07-26,197.61538696289062,195.15383911132812,196.84616088867188,196.84616088867188,5295342.0,185.32469177246094
2017-07-27,198.46153259277344,196.3076934814453,196.84616088867188,198.38461303710938,5185440.0,186.7731170654297
2017-07-28,199.07691955566406,195.38461303710938,198.92308044433594,196.38461303710938,3677284.0,184.8901824951172
2017-07-31,197.61538696289062,196.07691955566406,196.46153259277344,197.0,3980119.0,185.4695587158203
2017-08-01,197.38461303710938,194.84616088867188,197.15383911132812,195.6923065185547,5448469.0,184.2384033203125
2017-08-02,196.6923065185547,195.3076934814453,195.6923065185547,196.3076934814453,3560310.0,184.81777954101562
2017-08-03,198.3076934814453,195.15383911132812,196.84616088867188,198.15383911132812,4019171.0,186.5558319091797
2017-08-04,198.84616088867188,197.07691955566406,198.07691955566406,198.3076934814453,3030690.0,186.70068359375
2017-08-07,198.38461303710938,196.53846740722656,198.0,197.15383911132812,2453152.0,185.6143798828125
2017-08-08,199.15383911132812,196.3076934814453,197.15383911132812,196.61538696289062,3528668.0,185.1074676513672
2017-08-09,197.84616088867188,195.84616088867188,196.53846740722656,197.76922607421875,3857230.0,186.19378662109375
2017-08-10,197.76922607421875,194.38461303710938,197.76922607421875,194.61538696289062,3858257.0,183.2244873046875
2017-08-11,195.76922607421875,193.76922607421875,195.38461303710938,193.84616088867188,2498249.0,182.50033569335938
2017-08-14,196.53846740722656,194.23077392578125,194.46153259277344,195.07691955566406,3157973.0,183.6590118408203
2017-08-15,194.76922607421875,193.07691955566406,193.92308044433594,193.38461303710938,3553537.0,182.06573486328125
2017-08-16,194.23077392578125,192.6923065185547,193.23077392578125,193.07691955566406,3571594.0,181.77610778808594
2017-08-17,193.07691955566406,190.15383911132812,192.84616088867188,190.38461303710938,4058821.0,179.24134826660156
2017-08-18,190.3076934814453,188.0,189.46153259277344,188.84616088867188,4455503.0,177.79296875
2017-08-21,189.23077392578125,187.07691955566406,188.38461303710938,188.38461303710938,5987150.0,177.3583984375
2017-08-22,190.3076934814453,188.3076934814453,189.0,189.23077392578125,3895983.0,178.15505981445312
2017-08-23,188.92308044433594,187.23077392578125,188.61538696289062,187.61538696289062,4489368.0,176.6342315673828
2017-08-24,188.76922607421875,186.92308044433594,187.92308044433594,186.92308044433594,3321227.0,175.98243713378906
2017-08-25,189.23077392578125,187.3076934814453,187.61538696289062,188.38461303710938,2972814.0,177.3583984375
2017-08-28,189.76922607421875,187.3076934814453,188.6923065185547,188.23077392578125,3111888.0,177.21360778808594
2017-08-29,188.15383911132812,186.76922607421875,187.15383911132812,188.0,3108313.0,176.99630737304688
2017-08-30,188.38461303710938,185.76922607421875,188.38461303710938,186.76922607421875,4403880.0,175.83761596679688
2017-08-31,190.0,186.76922607421875,187.76922607421875,188.84616088867188,7186959.0,177.79296875
2017-09-01,194.61538696289062,188.38461303710938,189.23077392578125,193.38461303710938,7650253.0,182.06573486328125
2017-09-05,192.76922607421875,189.0,192.76922607421875,190.38461303710938,5789992.0,179.24134826660156
2017-09-06,192.46153259277344,190.92308044433594,191.46153259277344,191.6923065185547,7153250.0,180.47250366210938
2017-09-07,188.84616088867188,183.3076934814453,188.53846740722656,184.76922607421875,10414118.0,173.9546661376953
2017-09-08,184.61538696289062,181.38461303710938,184.23077392578125,183.23077392578125,5798585.0,172.50624084472656
2017-09-11,183.76922607421875,181.6923065185547,183.07691955566406,182.46153259277344,5629858.0,171.78199768066406
2017-09-12,183.92308044433594,182.38461303710938,183.23077392578125,183.92308044433594,6456138.0,173.15802001953125
2017-09-13,186.0,184.0,184.07691955566406,185.46153259277344,5021861.0,174.6063995361328
2017-09-14,186.6923065185547,184.15383911132812,185.38461303710938,186.61538696289062,5470985.0,175.6927947998047
2017-09-15,185.92308044433594,182.6923065185547,185.38461303710938,184.07691955566406,8652800.0,175.03445434570312
2017-09-18,188.84616088867188,184.07691955566406,184.3076934814453,188.15383911132812,6825585.0,178.9110870361328
2017-09-19,188.23077392578125,184.76922607421875,188.15383911132812,186.15383911132812,5894265.0,177.00930786132812
2017-09-20,187.76922607421875,186.07691955566406,186.15383911132812,187.07691955566406,5170139.0,177.88706970214844
2017-09-21,191.07691955566406,185.92308044433594,187.15383911132812,190.38461303710938,6775015.0,181.0322723388672
2017-09-22,192.61538696289062,190.53846740722656,191.07691955566406,191.3076934814453,5163275.0,181.9099884033203
2017-09-25,193.6923065185547,191.15383911132812,191.6923065185547,193.15383911132812,5523440.0,183.66546630859375
2017-09-26,193.92308044433594,191.6923065185547,193.46153259277344,191.76922607421875,5297916.0,182.348876953125
2017-09-27,192.6923065185547,186.76922607421875,192.3076934814453,187.46153259277344,7343570.0,178.2528076171875
2017-09-28,188.07691955566406,185.84616088867188,187.61538696289062,186.46153259277344,4700072.0,177.30191040039062
2017-09-29,186.84616088867188,184.6923065185547,186.3076934814453,186.0,4377581.0,176.86305236816406
2017-10-02,189.3076934814453,185.38461303710938,186.3076934814453,189.0,5525156.0,179.71568298339844
2017-10-03,191.0,187.15383911132812,189.3076934814453,190.76922607421875,4407975.0,181.3979949951172
2017-10-04,191.46153259277344,187.92308044433594,191.38461303710938,188.3076934814453,4179422.0,179.05738830566406
2017-10-05,189.0,185.76922607421875,187.61538696289062,188.76922607421875,4518657.0,179.49623107910156
2017-10-06,188.76922607421875,185.61538696289062,187.76922607421875,187.61538696289062,5294874.0,178.39910888671875
2017-10-09,185.76922607421875,178.84616088867188,185.38461303710938,180.23077392578125,18239364.0,171.3772430419922
2017-10-10,183.53846740722656,179.38461303710938,182.3076934814453,179.6923065185547,10474243.0,170.86524963378906
2017-10-11,179.0,176.15383911132812,177.92308044433594,177.46153259277344,10552477.0,168.74400329589844
2017-10-12,177.61538696289062,175.61538696289062,177.3076934814453,177.3076934814453,7793331.0,168.59774780273438
2017-10-13,178.6923065185547,176.61538696289062,178.07691955566406,176.76922607421875,5250934.0,168.0857391357422
2017-10-16,180.61538696289062,176.38461303710938,176.84616088867188,179.6923065185547,6468514.0,170.86524963378906
2017-10-17,178.84616088867188,176.92308044433594,178.61538696289062,178.38461303710938,7623083.0,169.6217498779297
2017-10-18,179.07691955566406,177.46153259277344,178.46153259277344,177.84616088867188,4546191.0,169.10977172851562
2017-10-19,182.92308044433594,177.3076934814453,178.0,181.38461303710938,9824633.0,172.4744110107422
2017-10-20,183.38461303710938,170.0,170.3076934814453,183.3076934814453,25012572.0,174.30300903320312
2017-10-23,180.3076934814453,170.61538696289062,180.3076934814453,171.6923065185547,24354317.0,163.25819396972656
2017-10-24,171.61538696289062,167.3076934814453,170.15383911132812,168.38461303710938,17370067.0,160.11302185058594
2017-10-25,168.38461303710938,163.84616088867188,168.0,165.38461303710938,14367366.0,157.26036071777344
2017-10-26,166.53846740722656,163.07691955566406,165.92308044433594,164.0,11216881.0,155.94375610351562
2017-10-27,163.84616088867188,158.76922607421875,163.53846740722656,159.92308044433594,12809498.0,152.06715393066406
2017-10-30,159.38461303710938,155.84616088867188,158.61538696289062,157.0,12790115.0,149.28761291503906
2017-10-31,156.92308044433594,154.23077392578125,155.84616088867188,155.07691955566406,12740923.0,147.4590301513672
2017-11-01,157.84616088867188,153.53846740722656,154.38461303710938,154.0,11922872.0,146.4349822998047
2017-11-02,154.46153259277344,151.0,154.23077392578125,153.38461303710938,10599121.0,145.84983825683594
2017-11-03,156.38461303710938,152.76922607421875,153.23077392578125,154.92308044433594,8821930.0,147.312744140625
2017-11-06,157.92308044433594,154.46153259277344,157.84616088867188,154.84616088867188,7888335.0,147.23959350585938
2017-11-07,155.76922607421875,154.76922607421875,155.15383911132812,155.46153259277344,5415956.0,147.82476806640625
2017-11-08,156.3076934814453,154.38461303710938,155.46153259277344,154.76922607421875,5158725.0,147.16641235351562
2017-11-09,154.38461303710938,152.6923065185547,154.15383911132812,153.76922607421875,6610565.0,146.21556091308594
2017-11-10,159.07691955566406,153.07691955566406,153.6923065185547,157.61538696289062,13095277.0,149.872802734375
2017-11-13,159.61538696289062,144.23077392578125,155.84616088867188,146.3076934814453,34002462.0,139.12059020996094
2017-11-14,145.23077392578125,134.3076934814453,144.53846740722656,137.6923065185547,40632384.0,130.92840576171875
2017-11-15,141.38461303710938,134.61538696289062,134.6923065185547,140.46153259277344,18767840.0,133.56163024902344
2017-11-16,142.15383911132812,138.84616088867188,142.15383911132812,140.38461303710938,11618958.0,133.48843383789062
2017-11-17,142.07691955566406,140.07691955566406,141.07691955566406,140.07691955566406,7859436.0,133.19586181640625
2017-11-20,139.46153259277344,137.15383911132812,138.07691955566406,138.3076934814453,8311433.0,131.51353454589844
2017-11-21,139.0,136.15383911132812,138.07691955566406,137.15383911132812,10129457.0,130.4163360595703
2017-11-22,140.38461303710938,137.23077392578125,139.61538696289062,139.61538696289062,7130084.0,132.75701904296875
2017-11-24,141.38461303710938,139.61538696289062,141.38461303710938,139.92308044433594,3236701.0,133.0496063232422
2017-11-27,142.3076934814453,139.15383911132812,141.07691955566406,139.38461303710938,10250812.0,132.53761291503906
2017-11-28,141.84616088867188,138.92308044433594,139.76922607421875,141.61538696289062,7295002.0,134.65875244140625
2017-11-29,142.61538696289062,140.84616088867188,141.92308044433594,142.15383911132812,7170735.0,135.17080688476562
2017-11-30,143.0,139.84616088867188,142.76922607421875,140.6923065185547,8847202.0,133.78102111816406
